source_url,source_title,collection,source_kind,authors,years,entry_count
https://doi.org/10.4230/LIPIcs.ICALP.2023.101,Lasserre Hierarchy for Graph Isomorphism and Homomorphism Indistinguishability,ICALP,conference_paper,"Roberson, David E.; Seppelt, Tim",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.103,The Support of Open Versus Closed Random Walks,ICALP,conference_paper,"Sauerwald, Thomas; Sun, He; Vagnozzi, Danny",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.105,Frameworks for Nonclairvoyant Network Design with Deadlines or Delay,ICALP,conference_paper,"Touitou, Noam",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.106,Tight Bounds for Chordal/Interval Vertex Deletion Parameterized by Treewidth,ICALP,conference_paper,"Włodarczyk, Michał",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.107,The Wrong Direction of Jensen’s Inequality Is Algorithmically Right,ICALP,conference_paper,"Zamir, Or",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.11,An Efficient Algorithm for All-Pairs Bounded Edge Connectivity,ICALP,conference_paper,"Akmal, Shyan; Jin, Ce",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.116,Network Satisfaction Problems Solved by k-Consistency,ICALP,conference_paper,"Bodirsky, Manuel; Knäuer, Simon",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.12,Low-Depth Arithmetic Circuit Lower Bounds: Bypassing Set-Multilinearization,ICALP,conference_paper,"Amireddy, Prashanth; Garg, Ankit; Kayal, Neeraj; Saha, Chandan; Thankey, Bhargav",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.122,Characterising Memory in Infinite Games,ICALP,conference_paper,"Casares, Antonio; Ohlmann, Pierre",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.125,Indiscernibles and Flatness in Monadically Stable and Monadically NIP Classes,ICALP,conference_paper,"Dreier, Jan; Mählmann, Nikolas; Siebertz, Sebastian; Toruńczyk, Szymon",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.127,The Fine-Grained Complexity of Boolean Conjunctive Queries and Sum-Product Problems,ICALP,conference_paper,"Fan, Austen Z.; Koutris, Paraschos; Zhao, Hangdong",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.131,Coverability in VASS Revisited: Improving Rackoff’s Bound to Obtain Conditional Optimality,ICALP,conference_paper,"Künnemann, Marvin; Mazowiecki, Filip; Schütze, Lia; Sinclair-Banks, Henry; Węgrzycki, Karol",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.132,First Order Logic on Pathwidth Revisited Again,ICALP,conference_paper,"Lampis, Michael",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.133,Witnessed Symmetric Choice and Interpretations in Fixed-Point Logic with Counting,ICALP,conference_paper,"Lichter, Moritz",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.134,On the Complexity of Diameter and Related Problems in Permutation Groups,ICALP,conference_paper,"Lohrey, Markus; Rosowski, Andreas",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.136,Probabilistic Guarded KAT Modulo Bisimilarity: Completeness and Complexity,ICALP,conference_paper,"Różowski, Wojciech; Kappé, Tobias; Kozen, Dexter; Schmid, Todd; Silva, Alexandra",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.17,Cumulative Memory Lower Bounds for Randomized and Quantum Computation,ICALP,conference_paper,"Beame, Paul; Kornerup, Niels",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.18,Dynamic Averaging Load Balancing on Arbitrary Graphs,ICALP,conference_paper,"Berenbrink, Petra; Hintze, Lukas; Hosseinpour, Hamed; Kaaser, Dominik; Rau, Malin",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.23,On Computing the Vertex Connectivity of 1-Plane Graphs,ICALP,conference_paper,"Biedl, Therese; Murali, Karthik",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.27,"Parameterized Complexity of Binary CSP: Vertex Cover, Treedepth, and Related Parameters",ICALP,conference_paper,"Bodlaender, Hans L.; Groenland, Carla; Pilipczuk, Michał",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.3,Context-Bounded Analysis of Concurrent Programs (Invited Talk),ICALP,conference_paper,"Baumann, Pascal; Ganardi, Moses; Majumdar, Rupak; Thinniyam, Ramanathan S.; Zetzsche, Georg",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.30,Lower Bounds for Pseudo-Deterministic Counting in a Stream,ICALP,conference_paper,"Braverman, Vladimir; Krauthgamer, Robert; Krishnan, Aditya; Sapir, Shay",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.34,On the Fine-Grained Complexity of Small-Size Geometric Set Cover and Discrete k-Center for Small k,ICALP,conference_paper,"Chan, Timothy M.; He, Qizheng; Yu, Yuancheng",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.35,Ortho-Radial Drawing in Near-Linear Time,ICALP,conference_paper,"Chang, Yi-Jun",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.38,Quantum Algorithms and Lower Bounds for Linear Regression with Norm Constraints,ICALP,conference_paper,"Chen, Yanlin; de Wolf, Ronald",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.40,Approximate Nearest Neighbor for Polygonal Curves Under Fréchet Distance,ICALP,conference_paper,"Cheng, Siu-Wing; Huang, Haoqiang",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.42,Online Learning and Disambiguations of Partial Concept Classes,ICALP,conference_paper,"Cheung, Tsun-Ming; Hatami, Hamed; Hatami, Pooya; Hosseini, Kaave",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.51,On Sparsification of Stochastic Packing Problems,ICALP,conference_paper,"Dughmi, Shaddin; Kalayci, Yusuf Hakan; Patel, Neel",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.53,Protecting Single-Hop Radio Networks from Message Drops,ICALP,conference_paper,"Efremenko, Klim; Kol, Gillat; Paramonov, Dmitry; Saxena, Raghuvansh R.",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.58,Truthful Matching with Online Items and Offline Agents,ICALP,conference_paper,"Feldman, Michal; Fusco, Federico; Mauras, Simon; Reiffenhäuser, Rebecca",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.60,Approximating Long Cycle Above Dirac’s Guarantee,ICALP,conference_paper,"Fomin, Fedor V.; Golovach, Petr A.; Sagunov, Danil; Simonov, Kirill",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.61,Compound Logics for Modification Problems,ICALP,conference_paper,"Fomin, Fedor V.; Golovach, Petr A.; Sau, Ignasi; Stamoulis, Giannos; Thilikos, Dimitrios M.",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.62,Cliques in High-Dimensional Geometric Inhomogeneous Random Graphs,ICALP,conference_paper,"Friedrich, Tobias; Göbel, Andreas; Katzmann, Maximilian; Schiller, Leon",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.67,"Quantum Cryptography with Classical Communication: Parallel Remote State Preparation for Copy-Protection, Verification, and More",ICALP,conference_paper,"Gheorghiu, Alexandru; Metger, Tony; Poremba, Alexander",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.69,Efficient Data Structures for Incremental Exact and Approximate Maximum Flow,ICALP,conference_paper,"Goranci, Gramoz; Henzinger, Monika",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.73,On Finding Constrained Independent Sets in Cycles,ICALP,conference_paper,"Haviv, Ishay",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.8,Stable Matching: Choosing Which Proposals to Make,ICALP,conference_paper,"Agarwal, Ishan; Cole, Richard",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.81,Rerouting Planar Curves and Disjoint Paths,ICALP,conference_paper,"Ito, Takehiro; Iwamasa, Yuni; Kakimura, Naonori; Kobayashi, Yusuke; Maezawa, Shun-ichi; Nozaki, Yuta; Okamoto, Yoshio; Ozeki, Kenta",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.84,Fully Dynamic Shortest Paths and Reachability in Sparse Digraphs,ICALP,conference_paper,"Karczmarz, Adam; Sankowski, Piotr",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.87,Simulating Markovian Open Quantum Systems Using Higher-Order Series Expansion,ICALP,conference_paper,"Li, Xiantao; Wang, Chunhao",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2023.98,Scheduling Under Non-Uniform Job and Machine Delays,ICALP,conference_paper,"Rajaraman, Rajmohan; Stalfa, David; Yang, Sheng",2023,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.105,An Improved Quantum Max Cut Approximation via Maximum Matching,ICALP,conference_paper,"Lee, Eunou; Parekh, Ojas",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.107,Improved Lower Bounds for Approximating Parameterized Nearest Codeword and Related Problems Under ETH,ICALP,conference_paper,"Li, Shuangle; Lin, Bingkai; Liu, Yuwei",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.108,Two-Source and Affine Non-Malleable Extractors for Small Entropy,ICALP,conference_paper,"Li, Xin; Zhong, Yan",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.110,Impagliazzo’s Worlds Through the Lens of Conditional Kolmogorov Complexity,ICALP,conference_paper,"Lu, Zhenjian; Santhanam, Rahul",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.113,Alphabet Reduction for Reconfiguration Problems,ICALP,conference_paper,"Ohsaka, Naoto",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.114,Delineating Half-Integrality of the Erdős-Pósa Property for Minors: The Case of Surfaces,ICALP,conference_paper,"Paul, Christophe; Protopapas, Evangelos; Thilikos, Dimitrios M.; Wiederrecht, Sebastian",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.117,Bounds on the Total Coefficient Size of Nullstellensatz Proofs of the Pigeonhole Principle,ICALP,conference_paper,"Potechin, Aaron; Zhang, Aaron",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.122,An Improved Integrality Gap for Disjoint Cycles in Planar Graphs,ICALP,conference_paper,"Schlomberg, Niklas",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.125,Edit Distance of Finite State Transducers,ICALP,conference_paper,"Aiswarya, C.; Manuel, Amaldev; Sunny, Saina",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.127,Decidability of Graph Neural Networks via Logical Characterizations,ICALP,conference_paper,"Benedikt, Michael; Lu, Chia-Hsuan; Motik, Boris; Tan, Tony",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.129,The Complexity of Computing in Continuous Time: Space Complexity Is Precision,ICALP,conference_paper,"Blanc, Manon; Bournez, Olivier",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.137,"On Classes of Bounded Tree Rank, Their Interpretations, and Efficient Sparsification",ICALP,conference_paper,"Gajarský, Jakub; McCarty, Rose",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.147,Smoothed Analysis of Deterministic Discounted and Mean-Payoff Games,ICALP,conference_paper,"Loff, Bruno; Skomra, Mateusz",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.150,Homogeneity and Homogenizability: Hard Problems for the Logic SNP,ICALP,conference_paper,"Rydval, Jakub",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.151,Identifying Tractable Quantified Temporal Constraints Within Ord-Horn,ICALP,conference_paper,"Rydval, Jakub; Semanišinová, Žaneta; Wrona, Michał",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.155,Regular Expressions with Backreferences and Lookaheads Capture NLOG,ICALP,conference_paper,"Uezato, Yuya",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.156,Verification of Population Protocols with Unordered Data,ICALP,conference_paper,"van Bergerem, Steffen; Guttenberg, Roland; Kiefer, Sandra; Mascle, Corto; Waldburger, Nicolas; Weil-Kennedy, Chana",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.18,It’s Hard to HAC Average Linkage!,ICALP,conference_paper,"Bateni, MohammadHossein; Dhulipala, Laxman; Gowda, Kishen N.; Hershkowitz, D. Ellis; Jayaram, Rajesh; Łącki, Jakub",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.22,Two-Sets Cut-Uncut on Planar Graphs,ICALP,conference_paper,"Bentert, Matthias; Drange, Pål Grønås; Fomin, Fedor V.; Golovach, Petr A.; Korhonen, Tuukka",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.24,Exponential Lower Bounds via Exponential Sums,ICALP,conference_paper,"Bhattacharjee, Somnath; Bläser, Markus; Dutta, Pranjal; Mukherjee, Saswata",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.25,Random Separating Hyperplane Theorem and Learning Polytopes,ICALP,conference_paper,"Bhattacharyya, Chiranjib; Kannan, Ravindran; Kumar, Amit",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.27,The Discrepancy of Shortest Paths,ICALP,conference_paper,"Bodwin, Greg; Deng, Chengyuan; Gao, Jie; Hoppenworth, Gary; Upadhyay, Jalaj; Wang, Chen",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.34,Fundamental Problems on Bounded-Treewidth Graphs: The Real Source of Hardness,ICALP,conference_paper,"Can Esmer, Barış; Focke, Jacob; Marx, Dániel; Rzążewski, Paweł",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.35,A Spectral Approach to Approximately Counting Independent Sets in Dense Bipartite Graphs,ICALP,conference_paper,"Carlson, Charlie; Davies, Ewan; Kolla, Alexandra; Potukuchi, Aditya",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.36,Vertex-Minor Universal Graphs for Generating Entangled Quantum Subsystems,ICALP,conference_paper,"Cautrès, Maxime; Claudet, Nathan; Mhalla, Mehdi; Perdrix, Simon; Savin, Valentin; Thomassé, Stéphan",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.53,Parameterized Algorithms for Coordinated Motion Planning: Minimizing Energy,ICALP,conference_paper,"Deligkas, Argyrios; Eiben, Eduard; Ganian, Robert; Kanj, Iyad; Ramanujan, M. S.",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.56,Lower Bounds for Matroid Optimization Problems with a Linear Constraint,ICALP,conference_paper,"Doron-Arad, Ilan; Kulik, Ariel; Shachnai, Hadas",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.63,A Note on Approximating Weighted Nash Social Welfare with Additive Valuations,ICALP,conference_paper,"Feng, Yuda; Li, Shi",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.68,A Tight Subexponential-Time Algorithm for Two-Page Book Embedding,ICALP,conference_paper,"Ganian, Robert; Müller, Haiko; Ordyniak, Sebastian; Paesani, Giacomo; Rychlicki, Mateusz",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.77,Towards Tight Bounds for the Graph Homomorphism Problem Parameterized by Cutwidth via Asymptotic Matrix Parameters,ICALP,conference_paper,"Groenland, Carla; Mannens, Isja; Nederlof, Jesper; Piecyk, Marta; Rzążewski, Paweł",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.8,Approximation Schemes for Geometric Knapsack for Packing Spheres and Fat Objects,ICALP,conference_paper,"Acharya, Pritam; Bhore, Sujoy; Gupta, Aaryan; Khan, Arindam; Mondal, Bratin; Wiese, Andreas",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.88,"Satisfiability to Coverage in Presence of Fairness, Matroid, and Global Constraints",ICALP,conference_paper,"Inamdar, Tanmay; Jain, Pallavi; Lokshtanov, Daniel; Sahu, Abhishek; Saurabh, Saket; Upasana, Anannya",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.9,Detecting Disjoint Shortest Paths in Linear Time and More,ICALP,conference_paper,"Akmal, Shyan; Vassilevska Williams, Virginia; Wein, Nicole",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.92,Algorithms for the Generalized Poset Sorting Problem,ICALP,conference_paper,"Jiang, Shaofeng H.-C.; Wang, Wenqian; Zhang, Yubo; Zhang, Yuhao",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.94,A Faster Algorithm for Pigeonhole Equal Sums,ICALP,conference_paper,"Jin, Ce; Wu, Hongxun",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2024.97,Cut Sparsification and Succinct Representation of Submodular Hypergraphs,ICALP,conference_paper,"Kenneth, Yotam; Krauthgamer, Robert",2024,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.10,On the Complexity of Telephone Broadcasting from Cacti to Bounded Pathwidth Graphs,ICALP,conference_paper,"Aminian, Aida; Kamali, Shahin; Seyed-Javadi, Seyed-Mohammad; Sumedha",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.115,On the Complexity of Hazard-Free Formulas,ICALP,conference_paper,"London Arazi, Leah; Shpilka, Amir",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.118,P-Time Algorithms for Typical #EO Problems,ICALP,conference_paper,"Meng, Boning; Wang, Juqiu; Xia, Mingji",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.124,Subgraph Counting in Subquadratic Time for Bounded Degeneracy Graphs,ICALP,conference_paper,"Paul-Pena, Daniel; Seshadhri, C.",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.131,Deterministic Complexity Analysis of Hermitian Eigenproblems,ICALP,conference_paper,"Sobczyk, Aleksandros",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.139,Minimality and Computability of Languages of G-Shifts,ICALP,conference_paper,"Amir, Djamel Eddine; Hellouin de Menibus, Benjamin",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.144,Probabilistic and Causal Satisfiability: Constraining the Model,ICALP,conference_paper,"Bläser, Markus; Dörfler, Julian; Liśkiewicz, Maciej; van der Zander, Benito",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.149,The Memory of ω-Regular and BC(Σ⁰₂) Objectives,ICALP,conference_paper,"Casares, Antonio; Ohlmann, Pierre",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.153,Reachability in 3-VASS Is Elementary,ICALP,conference_paper,"Czerwiński, Wojciech; Jecker, Ismaël; Lasota, Sławomir; Orlikowski, Łukasz",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.155,Approximate Problems for Finite Transducers,ICALP,conference_paper,"Filiot, Emmanuel; Jecker, Ismaël; Madnani, Khushraj; Sunny, Saina",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.156,Membership and Conjugacy in Inverse Semigroups,ICALP,conference_paper,"Fleischer, Lukas; Stober, Florian; Thumm, Alexander; Weiß, Armin",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.158,Restricted CSPs and F-Free Digraph Algorithmics,ICALP,conference_paper,"Guzmán-Pro, Santiago; Martin, Barnaby",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.162,Positive and Monotone Fragments of FO and LTL,ICALP,conference_paper,"Iosti, Simon; Kuperberg, Denis; Moreau, Quentin",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.167,Forbidden Induced Subgraphs for Bounded Shrub-Depth and the Expressive Power of MSO,ICALP,conference_paper,"Mählmann, Nikolas",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.172,Weighted GKAT: Completeness and Complexity,ICALP,conference_paper,"Van Koevering, Spencer; Różowski, Wojciech; Silva, Alexandra",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.21,Multiparty Communication Complexity of Collision-Finding and Cutting Planes Proofs of Concise Pigeonhole Principles,ICALP,conference_paper,"Beame, Paul; Whitmeyer, Michael",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.24,Counting Permutation Patterns with Multidimensional Trees,ICALP,conference_paper,"Beniamini, Gal; Lavee, Nir",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.28,Faster & Deterministic FPT Algorithm for Worst-Case Tensor Decomposition,ICALP,conference_paper,"Bhargava, Vishwas; Shringi, Devansh",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.30,Light Spanners with Small Hop-Diameter,ICALP,conference_paper,"Bhore, Sujoy; Milenković, Lazar",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.31,Stable Hypergraph Matching in Unimodular Hypergraphs,ICALP,conference_paper,"Biró, Péter; Csáji, Gergely; Schlotter, Ildikó",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.36,Faster Fréchet Distance Under Transformations,ICALP,conference_paper,"Buchin, Kevin; Buchin, Maike; Huang, Zijin; Nusser, André; Wong, Sampson",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.4,Induced Disjoint Paths Without an Induced Minor,ICALP,conference_paper,"Aboulker, Pierre; Bonnet, Édouard; Picavet, Timothé; Trotignon, Nicolas",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.43,On Deleting Vertices to Reduce Density in Graphs and Supermodular Functions,ICALP,conference_paper,"Chandrasekaran, Karthekeyan; Chekuri, Chandra; Kulkarni, Shubhang",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.44,Online Disjoint Spanning Trees and Polymatroid Bases,ICALP,conference_paper,"Chandrasekaran, Karthekeyan; Chekuri, Chandra; Zhu, Weihao",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.46,Minimum Cost Nowhere-Zero Flows and Cut-Balanced Orientations,ICALP,conference_paper,"Chandrasekaran, Karthekeyan; Liu, Siyue; Ravi, R.",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.5,Acceleration Meets Inverse Maintenance: Faster 𝓁_∞-Regression,ICALP,conference_paper,"Adil, Deeksha; Jiang, Shunhua; Kyng, Rasmus",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.50,New Results on a General Class of Minimum Norm Optimization Problems,ICALP,conference_paper,"Chen, Kuowen; Li, Jian; Rabani, Yuval; Zhang, Yiran",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.56,Boosting SNARKs and Rate-1 Barrier in Arguments of Knowledge,ICALP,conference_paper,"Cheng, Jiaqi; Goyal, Rishab",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.58,A New Impossibility Result for Online Bipartite Matching Problems,ICALP,conference_paper,"Chierichetti, Flavio; Giacchini, Mirko; Panconesi, Alessandro; Vattani, Andrea",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.59,Deciding Local Unitary Equivalence of Graph States in Quasi-Polynomial Time,ICALP,conference_paper,"Claudet, Nathan; Perdrix, Simon",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.6,Decremental (1+ε)-Approximate Maximum Eigenvector: Dynamic Power Method,ICALP,conference_paper,"Adil, Deeksha; Saranurak, Thatchaphol",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.65,Ultra-Resilient Superimposed Codes: Near-Optimal Construction and Applications,ICALP,conference_paper,"De Marco, Gianluca; Kowalski, Dariusz R.",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.72,k-Leaf Powers Cannot Be Characterized by a Finite Set of Forbidden Induced Subgraphs for k ≥ 5,ICALP,conference_paper,"Dupré la Tour, Max; Lafond, Manuel; Ndiaye, Ndiamé; Vetta, Adrian",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.74,Drainability and Fillability of Polyominoes in Diverse Models of Global Control,ICALP,conference_paper,"Fekete, Sándor P.; Kramer, Peter; Reinhardt, Jan-Marc; Rieck, Christian; Scheffer, Christian",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.80,Deterministic Even-Cycle Detection in Broadcast CONGEST,ICALP,conference_paper,"Fraigniaud, Pierre; Luce, Maël; Magniez, Frédéric; Todinca, Ioan",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.81,Worst-Case and Average-Case Hardness of Hypercycle and Database Problems,ICALP,conference_paper,"Fu, Cheng-Hao; Lincoln, Andrea; Reyes, Rene",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.85,Towards the Proximity Conjecture on Group-Labeled Matroids,ICALP,conference_paper,"Garamvölgyi, Dániel; Mizutani, Ryuhei; Oki, Taihei; Schwarcz, Tamás; Yamaguchi, Yutaro",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.86,Optimal Distance Labeling for Permutation Graphs,ICALP,conference_paper,"Gawrychowski, Paweł; Janczewski, Wojciech",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.89,On the Complexity of Client-Waiter and Waiter-Client Games,ICALP,conference_paper,"Gledel, Valentin; Oijid, Nacim; Tavenas, Sébastien; Thomassé, Stéphan",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.90,Revisiting Directed Disjoint Paths on Tournaments (And Relatives),ICALP,conference_paper,"de C. M. Gomes, Guilherme; Lopes, Raul; Sau, Ignasi",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.94,A Nearly Optimal Deterministic Algorithm for Online Transportation Problem,ICALP,conference_paper,"Harada, Tsubasa; Itoh, Toshiya",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2025.99,Algorithmic Aspects of Semistability of Quiver Representations,ICALP,conference_paper,"Iwamasa, Yuni; Oki, Taihei; Soma, Tasuku",2025,1
https://doi.org/10.4230/LIPIcs.ICALP.2026.102,Tight Bounds for Low-Error Frequency Moment Estimation and the Power of Multiple Passes,ICALP,conference_paper,"Green-Maimon, Naomi; Zamir, Or",2026,1
https://doi.org/10.4230/LIPIcs.ICALP.2026.103,On the Pure Quantum Polynomial Hierarchy and Quantified Hamiltonian Complexity,ICALP,conference_paper,"Grewal, Sabee; Rudolph, Dorian",2026,1
https://doi.org/10.4230/LIPIcs.ICALP.2026.104,Algorithms for Finite Group Epimorphism Testing,ICALP,conference_paper,"Grochow, Joshua A.; Srivastava, Pranjal; Thakkar, Dhara",2026,1
https://doi.org/10.4230/LIPIcs.ICALP.2026.106,Spiky Rank and Its Applications to Rigidity and Circuits,ICALP,conference_paper,"Hambardzumyan, Lianna; Myasnikov, Konstantin; Riazanov, Artur; Shirley, Morgan; Shraibman, Adi",2026,1
https://doi.org/10.4230/LIPIcs.ICALP.2026.120,Going Beyond Twin-Width? CSPs with Unbounded Domain and Few Variables,ICALP,conference_paper,"Jonsson, Peter; Lagerkvist, Victor; de Vlas, Jorke M.; Wahlström, Magnus",2026,1
https://doi.org/10.4230/LIPIcs.ICALP.2026.122,"Hardness, Tractability and Density Thresholds of Finite Pinwheel Scheduling Variants",ICALP,conference_paper,"Kanellopoulos, Sotiris; Mitropoulos, Giorgos; Pergaminelis, Christos; Tolias, Thanos",2026,1
https://doi.org/10.4230/LIPIcs.ICALP.2026.131,Persistence Meets Resistance: Doubling down on Hardness,ICALP,conference_paper,"Kolbe, Benedikt; Mayr, Tim",2026,1
https://doi.org/10.4230/LIPIcs.ICALP.2026.132,"VP, VNP and Algebraic Branching Programs over Min-Plus Semirings",ICALP,conference_paper,"Komarath, Balagopal; Mittal, Harshil; Sarma, Jayalal",2026,1
https://doi.org/10.4230/LIPIcs.ICALP.2026.139,Connectivity Oracle Under Vertex Failures by Shortcutting Unbreakable Decomposition,ICALP,conference_paper,"Li, Xizhe; Long, Yaowei; Pidugu, David; Saranurak, Thatchaphol; Wang, Benyu",2026,1
https://doi.org/10.4230/LIPIcs.ICALP.2026.141,Online Steiner Forest with Recourse,ICALP,conference_paper,"Long, Yaowei; Mahabadi, Sepideh; Sarkar, Sherry; Tarnawski, Jakub",2026,1
