TCS-3226	For example, is there a simple way to improve the MA-like protocol for the multi-thresholds class Td to achieve 1-PAC verification (instead of 2-PAC verification)?	Interactive Proofs for Verifying Machine Learning
TCS-3247	Is it possible to show a logΩ(k) n query lower bound for the problem?	A Faster Algorithm for Finding Tarski Fixed Points
TCS-3258	How do we differ from the classical, set-theoretic approach?	A Machine-Checked Proof of Birkhoff’s Variety Theorem in Martin-Löf Type Theory
TCS-3261	It is an open question whether some other simple criterion would characterize more needed redexes, and thus potentially allow for even shorter sequences than our […]	A Strong Call-By-Need Calculus
TCS-3319	4.3 Discounted sum measure For DSum-transducer, we conjecture that RobT (ν, L) is in general non-regular.	Weighted Transducers for Robustness Verification
TCS-3321	For rollback, we could follow the ideas in [22], which leave however open the issue of how to manage rollback targets.	A General Approach to Derive Uncontrolled Reversible Semantics
TCS-3322	We do not know if and how swap increases the discriminating power of external observers.	On the Representation of References in the Pi-Calculus
TCS-3325	For regular functions, we conjecture that 2DFT characterise the computable ones, but we have not been able to show it yet.	Synthesis of Computable Regular Functions of Infinite Words
TCS-3332	It is an open problem whether an analogous result can be proved for accessible set functors in general.	On Free Completely Iterative Algebras
TCS-3335	So far, we do not know whether the model-checking problem is hard or tractable on clustered random graphs.	First-Order Model-Checking in Random Graphs and Complex Networks
TCS-3341	Furthermore, it is an open question whether there is an alternative characterization of the id-congruence of Theorem 6.5 that is amenable to mechanization.	Conditional Bisimilarity for Reactive Systems
TCS-3342	However, how should we test E1 and E2 for control effects?	A Complete Normal-Form Bisimilarity for Algebraic Effects and Handlers
TCS-3344	In particular we emphasize that even decidability of the Rounded P2P Problem in the case of a 2D rotation matrix remains open.	Reachability in Dynamical Systems with Rounding
TCS-3370	The problem of determining the exact complexity of the fragment BE, which is known to be EXPSPACE-hard and subsumes BD, [2], remains open.	On a Temporal Logic of Prefixes and Infixes
TCS-3401	We leave the decidability status open for Dsum, but nevertheless show decidability for a large class, namely when the discount factor is of N the […]	Synthesis from Weighted Specifications with Partial Domains over Finite Words
TCS-3424	Thus, we do not know how to combine a class of inductive types closed under composition constructed from the W type as we have in […]	Why Not W?
TCS-3437	Normalization of higher-order queries in the presence of all of these features simultaneously remains an open problem, which we plan to consider next.	Strongly Normalizing Higher-Order Relational Queries
TCS-3462	What is the precise complexity of control-state reachability, deadlock, unboundedness, and termination for input-bounded FIFO machines?	Bounded Reachability Problems Are Decidable in FIFO Machines
TCS-3466	Can one characterize the differential objects in a coEilenberg-Moore category of a differential category?	Tangent Categories from the Coalgebras of Differential Categories
TCS-3476	How should an iteration operator iter be defined?	The Difference λ-Calculus: A Language for Difference Categories
TCS-3477	What about for even special cases like F0 or F∞ ?	New Verification Schemes for Frequency-Based Functions on Data Streams
TCS-3479	Can Markov chains with continuous emissions be model-checked efficiently?	Equivalence of Hidden Markov Models with Continuous Observations
TCS-3542	Second, is the confluent rewrite system used in the encoding terminating?	Encoding of Predicate Subtyping with Proof Irrelevance in the λΠ-Calculus Modulo Theory
TCS-3546	We conjecture that this question can be answered positively, by leveraging our succinct flattenability result for 2-TVASS and by extending [7] with zero-tests on the […]	Reachability in Two-Dimensional Vector Addition Systems with States: One Test Is for Free
TCS-3547	It appears fairly straightforward to obtain results of this kind in semantics, but syntactic results are much murkier; similar conservativity questions for homotopy and cubical […]	Internal Parametricity for Cubical Type Theory
TCS-3548	However, our proof does not apply to their main example of the effective topos because it is unknown how to construct a universe satisfying ax6 […]	Unifying Cubical Models of Univalent Type Theory
TCS-3578	For instance, are free-choice nets [15] – with restricted conflicts of transitions – more amenable to this type of analysis than arbitrary nets?	Uncertainty Reasoning for Probabilistic Petri Nets via Bayesian Networks
TCS-3591	We conjecture that extending TSP; (A) with propositional signals suffices to facilitate the definability of all pushdown processes.	Sequencing and Intermediate Acceptance: Axiomatisation and Decidability of Bisimilarity
TCS-3595	We leave open the unbounded case, which we conjecture to be decidable.	Synthesis of Data Word Transducers
TCS-3636	The decidability status, however, remains open in the functional two-way case, as well as in the unrestricted (non-functional) two-way case.	On Synthesis of Resynchronizers for Transducers
TCS-3651	Therefore, the question of generalizing Theorem 36 by adding equality remains open.	A Bounded Domain Property for an Expressive Fragment of First-Order Linear Temporal Logic
TCS-3655	As mentioned in Section 4.2.2, it also remains an open problem whether IITs are reducible to inductive types in a UIP-free setting.	For Finitary Induction-Induction, Induction Is Enough
TCS-3671	Indeed, we conjecture that System I extended with an η-expansion rule would lead to a system where there is no closed elimination term in normal […]	Proof Normalisation in a Logic Identifying Isomorphic Propositions
TCS-3673	Recall that NWTL and CaRet + W are expressively complete for the known context-free extension FOµ of standard first-order logic (FO) over words (on a […]	Interval Temporal Logic for Visibly Pushdown Systems
TCS-3687	While we do not know if it is consistent, we can try and compare it to existing systems, and for that we start by showing […]	Is Impredicativity Implicitly Implicit?
TCS-3695	It is an open question what could be proved without this assumption.	On Terminal Coalgebras Derived from Initial Algebras
TCS-3769	What kind of accessibility relations or model classes can be characterized by 2-variable TML?	Two variable fragment of Term Modal Logic
TCS-3783	The exact complexity of pMDP reachability problems with this restriction remains open, and our upper bounds do not straightforwardly generalise beyond simple pMDPs (see Rem. […]	On the Complexity of Reachability in Parametric Markov Decision Processes
TCS-3786	Since our focus for the present paper is string rewriting, we also leave open the question of whether sparse tiling would be useful for termination […]	Sparse Tiling Through Overlap Closures for Termination of String Rewriting
TCS-3839	We do not know whether an exponential bound on kMV k holds for any class of afmp-Z-VASS.	Affine Extensions of Integer Vector Addition Systems with States
TCS-3851	We conjecture that the ρ-property of even BCK- and BCI-terms is decidable.	On Repetitive Right Application of B-Terms
TCS-3855	So far, we do not know whether K−layeredness is decidable for a fixed K.	Hyper Partial Order Logic
TCS-3858	Is boundedness decidable for arbitrary dimension TRVASS?	Reachability for Two-Counter Machines with One Test and One Reset
TCS-3896	Actually, we do not know if SL[BG][ model checking is decidable under the timeline semantics.	Dependences in Strategy Logic
TCS-3904	It remains an open question whether the predicative universes in the cubical assembly model satisfy the propositional resizing axiom.	Cubical Assemblies, a Univalent and Impredicative Universe and a Failure of Propositional Resizing
TCS-3909	We leave open whether there is a one-dimensional temporal logic over MSCs, with a finite set of FO-definable modalities, that is expressively complete for FO[→, […]	It Is Easy to Be Wise After the Event: Communicating Finite-State Machines Capture First-Order Logic with "Happened Before"
TCS-3914	While a more effecient APW to AWW transformation will always yield a more efficient parity game solving algorithm, the extent to which the converse holds […]	On the Way to Alternating Weak Automata
TCS-3931	An interesting result is that, even though we do not know whether an interpretation of types which is a model can actually be found, we […]	Semantic Subtyping for Non-Strict Languages
TCS-3932	In particular, we conjecture that weak explicit substitutions can be shown to simulate weak λ-reduction, given suitable translation functions between terms of the two calculi […]	Normalization by Evaluation for Typed Weak lambda-Reduction
TCS-3937	It remains an open question whether these positive results for the controller-less case can be generalized to multiple real-valued clocks per token.	Universal Safety for Timed Petri Nets is PSPACE-complete
TCS-3963	A related question is the following: does the Kantorovich lifting preserve completeness of metrics?	(Metric) Bisimulation Games and Real-Valued Modal Logics for Coalgebras
TCS-3971	Can we define a system in which all levels stay in FPTIME?	Combining Linear Logic and Size Types for Implicit Complexity
TCS-3977	What inclusions DCα ⊆ DCβ are strict for ω ≤ α < β?	Decreasing Diagrams with Two Labels Are Complete for Confluence of Countable Systems
TCS-4005	What about the extensions of LTL under team semantics?	Team Semantics for the Specification and Verification of Hyperproperties
TCS-4017	Is it possible to axiomatise the positive calculus of relations with transitive closure?	On the Positive Calculus of Relations with Transitive Closure
TCS-4029	Is the mystery of non-strictly positive breadth-first traversal now completely solved?	Martin Hofmann’s Case for Non-Strictly Positive Data Types
TCS-4032	We expect the complexity to rise when changing from maximizing over the absolute value to maximizing over the value, as this appears to be close […]	Parity Games with Weights
TCS-4036	Note that the equivalence of the judgmental equality presentation and the implementation of definitional equality by conversion (as implemented in Coq) is a tricky issue […]	Cumulative Inductive Types In Coq
TCS-4052	Since comonads arise naturally in type theory and functional programming [31, 28], can we connect the study of finite model theory made here with a […]	Relating Structure and Power: Comonadic Semantics for Computational Resources
TCS-4072	We also leave it as an open problem to characterize the functors that admit a disjunctive basis.	Disjunctive Bases: Normal Forms for Modal Logics
TCS-4079	The case in which players’ preferences are run-based, however, we have to leave as an open question.	Nash Equilibrium and Bisimulation Invariance
TCS-4081	Finally, we leave open the problem of finding a sound and complete axiomatization for ITLe .	A Decidable Intuitionistic Temporal Logic
TCS-4089	However, we conjecture that the issue illustrated in Example 33 does not occur in weakly non-overlapping systems – making the left-linearity restriction superfluous.	Böhm Reduction in Infinitary Term Graph Rewriting Systems
TCS-4114	While the exact complexities of the problems VAL(Minc) and VAL(EMinc) remain open, it is straightforward to establish that the complexities coincide.	Model Checking and Validity in Propositional and Modal Inclusion Logics
TCS-4116	In order to use a similar technique for CS-TNGs, we first establish PLS-hardness for acyclic CS-NGs, which is an open problem.	Timed Network Games
TCS-4124	While the problem of modular separability is ExpSpace-hard, we do not know whether it is as hard as the VAS reachability problem.	Separability of Reachability Sets of Vector Addition Systems
TCS-4138	It is an open problem whether coalgebraic type functors of interest on convex sets are proper, e.g. the functor F X = [0, 1] × […]	Proper Functors and their Rational Fixed Point
TCS-4139	In particular, ‘up to context’ enhancements for the ground bisimilarity of the π-calculus require closure under name instantiation, even when ground bisimilarity is known to […]	Divergence and Unique Solution of Equations
TCS-4140	We conjecture that it is reducible from solving simple stochastic games, which will show that it is as hard as several other problems whose exact […]	Infinite-Duration Bidding Games
TCS-4147	Finally, we conjecture that the construction in the proof of Lemma 41 can be generalized to arbitrary simple types (not restricted to the shape in […]	The Complexity of Principal Inhabitation
TCS-4148	We conjecture that the converse is true for the mode theories we have described here, which says that the “extra” types and judgements available in […]	A Fibrational Framework for Substructural and Modal Logics
TCS-4149	On the other hand, we do not know yet if effective computations of modulus of uniform continuity could be pertinent for Church’s synthesis (e.g. for […]	A Curry-Howard Approach to Church's Synthesis
TCS-4155	We conjecture that FO model checking is FPT for circle graphs additionally parameterized by the maximum clique size, visibility graphs of weak visibility polygons additionally […]	FO Model Checking of Geometric Graphs
TCS-4166	It is an open problem whether our results hold in more general categories, e.g., in all extensive locally presentable ones.	On Corecursive Algebras for Functors Preserving Coproducts
TCS-4167	However, we do not currently know if the above construction is indeed correct, and leave this as an open problem.	Monoidal Company for Accessible Functors
TCS-4173	However, it remains open, how this compares to the “greedy garbage collection” of [17].	Combinatorial Flows and Their Normalisation
TCS-4183	Is such a condition significantly different from the bilimit condition mentioned in the introduction and the universal property in [7]?	Being Van Kampen in Presheaf Topoi is a Uniqueness Property
TCS-4196	Can we improve the quadratic bound?	Is the Optimal Implementation Inefficient? Elementarily Not
TCS-4242	It remains open whether our approach can be extended to, e.g., the monotone neighbourhood functor, which is not itself zippable and also does not have […]	Efficient Coalgebraic Partition Refinement
TCS-4243	The problems that remain open include the status of AAHorn , as well as extending our results to the discrete infinite case (e.g., N or […]	Fast(er) Reasoning in Interval Temporal Logic
TCS-4296	It remains open whether there exist efficient translations between the two logics.	Visibly Linear Dynamic Logic
TCS-4302	However, the strategy synthesis problem for multi-objective probabilistic LTL properties in general stochastic games remains open.	Model Checking and Strategy Synthesis for Stochastic Games: From Theory to Practice (Invited Talk)
TCS-4311	We leave open the problem of determining whether the dependence on d in the function f (R, d) can be substantially improved.	Ground Reachability and Joinability in Linear Term Rewriting Systems are Fixed Parameter Tractable with Respect to Depth
TCS-4334	Since W is larger than the set R of rootactibve terms, we conjecture that R can not be used to prove that a partial recursive […]	On Undefined and Meaningless in Lambda Definability
TCS-4335	Furthermore, we conjecture that a combination of higher-order rewriting and restrictions on rule formation, possibly together with additions such as product types, may yield characterizations […]	Complexity Hierarchies and Higher-Order Cons-Free Rewriting
TCS-4358	We conjecture that the functors T1 , T∞ have counterparts in this more general setting.	Bayesian Inversion by Omega-Complete Cone Duality (Invited Paper)
TCS-4360	It remains an open problem to determine if these complexity upper bounds are tight.	Robust Linear Temporal Logic
TCS-4394	For example, which syntactic forms of types give rise to small number of inhabitants?	Synthesis of Functional Programs with Help of First-Order Intuitionistic Logic
TCS-4395	Expressing properties: which quantitative and qualitative properties of systems can be naturally expressed using quantitative solos?	Weighted Relational Models for  Mobility
TCS-4396	Are there infinite-state restrictions of Petri nets other than 1-VASS whose observability semantics is robust?	One-Counter Automata with Counter Observability
TCS-4435	This is because for every formula, we only know that there exists the number h in Extension Step II such that all the inequalities in […]	Probabilistic Mu-Calculus: Decidability and Complete Axiomatization
TCS-4461	The converse holds at least assuming function extensionality; we do not know whether this assumption is necessary.)	Parametricity, Automorphisms of the Universe, and Excluded Middle
TCS-4470	Similar to Theorem 24, we conjecture that Theorem 26 also holds for non-deterministic HLTSs.	Notions of Conformance Testing for Cyber-Physical Systems: Overview and Roadmap (Invited Paper)
TCS-4473	As for the other HS fragments, we showed that HS[A, A, B, E] is in PSPACE, and we conjecture that it is PSPACE-complete.	A Model Checking Procedure for Interval Temporal Logics based on Track Representatives
TCS-4474	We conjecture that the decidability result for CCTL∗ over T∞ can be extended to CECTL∗ .	Temporal Logics with Local Constraints (Invited Talk)
TCS-4477	Encoding the scope-bounded restriction would give an algorithm for reachability games over such systems, but we do not know if the problem is decidable.	Ordered Tree-Pushdown Systems
TCS-4478	The decidability status of 1cSL1 [BG] (and of 1cSL[BG]) model checking remains open.	Weighted Strategy Logic with Boolean Goals Over One-Counter Games
TCS-4489	We do not know whether it is possible to prove a similar result for a calculus without the existential and universal next operators.	Tractable Probabilistic mu-Calculus That Expresses Probabilistic Temporal Logics
TCS-4500	The use of Howe’s method remains an open problem for calculi with both passivation and join patterns, such as Kell, if we do not want […]	Howe's Method for Contextual Semantics
TCS-4513	Our definition of nominal transition systems is very general since we leave open what the states, transitions and predicates are.	Modal Logics for Nominal Transition Systems
TCS-4535	How hard is model checking conjunctive positive queries on finite groups?	First-Order Queries on Finite Abelian Groups
TCS-4536	Additive connectives can be introduced without any difficulty, but the involutive negation, and especially the introduction of the why-not modality ?	Modelling Coeffects in the Relational Semantics of Linear Logic
TCS-4560	Our theorem cannot be applied with this class as Class C or Class D , and we do not know if the reachability problem becomes […]	Safety of Parametrized Asynchronous Shared-Memory Systems is Almost Always Decidable
TCS-4564	We conjecture that it has a presheaf model in a univalent metatheory (as some equations are only validated up to isomorphism – note that this […]	Towards a Cubical Type Theory without an Interval
TCS-4617	The only cases in which the polynomial kernel question remains open are those in which λ = 21 and either Π is not hereditary, or […]	Polynomial Kernels for lambda-extendible Properties Parameterized Above the Poljak-Turzik Bound
TCS-4625	The problem of finding a model which validates all and only the type isomorphisms studied in this paper remains open.	Isomorphism of "Functional" Intersection Types
TCS-4632	Is the product logic K4×Diff decidable?	One-variable first-order linear temporal logics with counting
TCS-4656	We conjecture that replacing the predicates on the effect of a path by predicates on the Parikh image of the path would put the model […]	Extending the Rackoff technique to Affine nets
TCS-4684	We conjecture that the upper bound can be improved, although we may require a new approach, since the complexity comes from the construction of regular […]	Parameterised Pushdown Systems with Non-Atomic Writes
TCS-4691	Does a modelling language with an irreducible universal model have any advantage over a modelling language with redundant features?	A new approach to the semantics of model diagrams
TCS-5102	Normalization Without Syntax — Explicit open question on PDF page 8	Normalization Without Syntax
TCS-5146	LTL over Finite Words Can Be Exponentially More Succinct Than Pure-Past LTL, and vice versa — Unresolved-question passage on page 11	LTL over Finite Words Can Be Exponentially More Succinct Than Pure-Past LTL, and vice versa
TCS-5491	Strongly Finitary Monads for Varieties of Quantitative Algebras — Open Problem 58	Strongly Finitary Monads for Varieties of Quantitative Algebras
TCS-5579	Drawings of Complete Multipartite Graphs up to Triangle Flips — Question 2	Drawings of Complete Multipartite Graphs up to Triangle Flips
TCS-5600	Polynomial Vector Addition Systems With States — Explicit open question on PDF page 1	Polynomial Vector Addition Systems With States
TCS-5606	Query-Efficient Fixpoints of l_p-Contractions — Explicit open question on PDF page 9	Query-Efficient Fixpoints of l_p-Contractions
TCS-5635	On the Complexity of Robust Markov Decision Processes and Bisimulation Metrics — Explicit open question on PDF page 5	On the Complexity of Robust Markov Decision Processes and Bisimulation Metrics
TCS-5647	Absolute Convergence and Taylor Expansion in Web Based Models of Linear Logic — Explicit open question on PDF page 9	Absolute Convergence and Taylor Expansion in Web Based Models of Linear Logic
TCS-5668	Homogeneous Equations of Algebraic Petri Nets — Explicit open question on PDF page 2	Homogeneous Equations of Algebraic Petri Nets
TCS-5678	Explainability is a Game for Probabilistic Bisimilarity Distances — Explicit open question on PDF page 16	Explainability is a Game for Probabilistic Bisimilarity Distances
TCS-5682	On Piecewise Affine Reachability with Bellman Operators — Explicit open question on PDF page 2	On Piecewise Affine Reachability with Bellman Operators
TCS-5732	Regular Separability in Büchi VASS — Explicit open question on PDF page 1	Regular Separability in Büchi VASS
TCS-5735	Characterising Memory in Infinite Games — Unresolved-question passage on page 16	Characterising Memory in Infinite Games
TCS-5737	A Lambda Calculus Satellite (Invited Talk) — Explicit open question on PDF page 5	A Lambda Calculus Satellite (Invited Talk)
TCS-5741	On Kripke, Vietoris and Hausdorff Polynomial Functors ((Co)algebraic pearls) — Unresolved-question passage on page 14	On Kripke, Vietoris and Hausdorff Polynomial Functors ((Co)algebraic pearls)
TCS-5765	Anytime Guarantees for Reachability in Uncountable Markov Decision Processes — Explicit open question on PDF page 9	Anytime Guarantees for Reachability in Uncountable Markov Decision Processes
TCS-5797	Local Certification of Local Properties: Tight Bounds, Trade-Offs and New Parameters — Open problem 2	Local Certification of Local Properties: Tight Bounds, Trade-Offs and New Parameters
TCS-5810	Are Two Binary Operators Necessary to Finitely Axiomatise Parallel Composition? — Explicit open question on PDF page 4	Are Two Binary Operators Necessary to Finitely Axiomatise Parallel Composition?
TCS-5817	Domain Theory in Constructive and Predicative Univalent Foundations — Explicit open question on PDF page 5	Domain Theory in Constructive and Predicative Univalent Foundations
TCS-5858	Cost Automata, Safe Schemes, and Downward Closures — Explicit open question on PDF page 7	Cost Automata, Safe Schemes, and Downward Closures
TCS-5860	The Memory of ω-Regular and BC(Σ02) Objectives — Unresolved-question passage on page 15	The Memory of ω-Regular and BC(Σ02) Objectives
TCS-5876	Reachability in Dynamical Systems with Rounding — Unresolved-question passage on page 14	Reachability in Dynamical Systems with Rounding
TCS-5878	Streaming Verification for Graph Problems: Optimal Tradeoffs and Nonlinear Sketches — Explicit open question on PDF page 4	Streaming Verification for Graph Problems: Optimal Tradeoffs and Nonlinear Sketches
TCS-5882	Progress, Justness and Fairness in Modal μ-Calculus Formulae — Explicit open question on PDF page 2	Progress, Justness and Fairness in Modal μ-Calculus Formulae
TCS-5911	Decidability of Graph Neural Networks via Logical Characterizations — Unresolved-question passage on page 19	Decidability of Graph Neural Networks via Logical Characterizations
TCS-5912	Conservativity of Type Theory over Higher-Order Arithmetic — Unresolved-question passage on page 16	Conservativity of Type Theory over Higher-Order Arithmetic
TCS-5914	Many-Valued Coalgebraic Logic: From Boolean Algebras to Primal Varieties — Unresolved-question passage on page 15	Many-Valued Coalgebraic Logic: From Boolean Algebras to Primal Varieties
TCS-5915	From Cubes to Twisted Cubes via Graph Morphisms in Type Theory — Explicit open question on PDF page 2	From Cubes to Twisted Cubes via Graph Morphisms in Type Theory
TCS-5920	On Synthesis of Resynchronizers for Transducers — Unresolved-question passage on page 14	On Synthesis of Resynchronizers for Transducers
TCS-5922	For Finitary Induction-Induction, Induction Is Enough — Unresolved-question passage on page 25	For Finitary Induction-Induction, Induction Is Enough
TCS-5940	Set Semantics for Asynchronous TeamLTL: Expressivity and Complexity — Unresolved-question passage on page 13	Set Semantics for Asynchronous TeamLTL: Expressivity and Complexity
TCS-5975	About Decisiveness of Dynamic Probabilistic Models — Explicit open question on PDF page 3	About Decisiveness of Dynamic Probabilistic Models
TCS-5976	History-Deterministic Vector Addition Systems — Explicit open question on PDF page 3	History-Deterministic Vector Addition Systems
TCS-5983	Generalized Universe Hierarchies and First-Class Universe Levels — Unresolved-question passage on page 15	Generalized Universe Hierarchies and First-Class Universe Levels
TCS-5987	Two Lower Bounds for BPA — Explicit open question on PDF page 1	Two Lower Bounds for BPA
TCS-6019	Continuous Positional Payoffs — Unresolved-question passage on page 14	Continuous Positional Payoffs
TCS-6032	Parametricity, Automorphisms of the Universe, and Excluded Middle — Explicit open question on PDF page 3	Parametricity, Automorphisms of the Universe, and Excluded Middle
TCS-6052	Confluence of Layered Rewrite Systems — Explicit open question on PDF page 15	Confluence of Layered Rewrite Systems
TCS-6062	Bounded Reachability Problems Are Decidable in FIFO Machines — Unresolved-question passage on page 14	Bounded Reachability Problems Are Decidable in FIFO Machines
TCS-6086	Deriving an Abstract Machine for Strong Call by Need — Explicit open question on PDF page 5	Deriving an Abstract Machine for Strong Call by Need
TCS-6104	Proper Functors and their Rational Fixed Point — Unresolved-question passage on page 14	Proper Functors and their Rational Fixed Point
TCS-6106	Böhm Reduction in Infinitary Term Graph Rewriting Systems — Unresolved-question passage on page 15	Böhm Reduction in Infinitary Term Graph Rewriting Systems
TCS-6107	A Decidable Intuitionistic Temporal Logic — Unresolved-question passage on page 15	A Decidable Intuitionistic Temporal Logic
TCS-6110	Team Semantics for the Specification and Verification of Hyperproperties — Unresolved-question passage on page 14	Team Semantics for the Specification and Verification of Hyperproperties
TCS-6112	Cubical Assemblies, a Univalent and Impredicative Universe and a Failure of Propositional Resizing — Unresolved-question passage on page 16	Cubical Assemblies, a Univalent and Impredicative Universe and a Failure of Propositional Resizing
TCS-6153	Generalized Bidding Games: Where Bidding and Stochastic Games Meet — Explicit open question on PDF page 16	Generalized Bidding Games: Where Bidding and Stochastic Games Meet
TCS-6157	Asymptotic Determinacy of Path Queries using Union-of-Paths Views — Explicit open question on PDF page 2	Asymptotic Determinacy of Path Queries using Union-of-Paths Views
TCS-6159	Probabilistic Model Checking via Families of Deterministic and Unambiguous Finite Automata — Explicit open question on PDF page 3	Probabilistic Model Checking via Families of Deterministic and Unambiguous Finite Automata
TCS-6209	Mirroring Call-By-Need, or Values Acting Silly — Unresolved-question passage on page 14	Mirroring Call-By-Need, or Values Acting Silly
TCS-6212	Fitting’s Style Many-Valued Interval Temporal Logic Tableau System: Theory and Implementation — Explicit open question on PDF page 4	Fitting’s Style Many-Valued Interval Temporal Logic Tableau System: Theory and Implementation
TCS-6217	As Soon as Possible but Rationally — Explicit open question on PDF page 3	As Soon as Possible but Rationally
TCS-6223	Affine Extensions of Integer Vector Addition Systems with States — Unresolved-question passage on page 15	Affine Extensions of Integer Vector Addition Systems with States
TCS-6236	Speed Me up If You Can: Conditional Lower Bounds on Opacity Verification — Explicit open question on PDF page 2	Speed Me up If You Can: Conditional Lower Bounds on Opacity Verification
TCS-6245	Involved VASS Zoo (Invited Talk) — Explicit open question on PDF page 3	Involved VASS Zoo (Invited Talk)
TCS-6247	Loop Termination and Generalized Collatz Sequences — Explicit open question on PDF page 9	Loop Termination and Generalized Collatz Sequences
TCS-6250	On the Encodability of Reversible Process Calculi — Unresolved-question passage on page 17	On the Encodability of Reversible Process Calculi
TCS-6253	Probabilistic Model Checking for Strategic Equilibria-Based Decision Making: Advances and Challenges (Invited Talk) — Explicit open question on PDF page 8	Probabilistic Model Checking for Strategic Equilibria-Based Decision Making: Advances and Challenges (Invited Talk)
TCS-6256	Expressiveness and Decidability of Temporal Logics for Asynchronous Hyperproperties — Unresolved-question passage on page 15	Expressiveness and Decidability of Temporal Logics for Asynchronous Hyperproperties
TCS-6261	Countdown μ-Calculus — Explicit open question on PDF page 2	Countdown μ-Calculus
TCS-6265	Verification of Linear Dynamical Systems via O-Minimality of the Real Numbers — Explicit open question on PDF page 3	Verification of Linear Dynamical Systems via O-Minimality of the Real Numbers
TCS-6266	A Functional Abstraction of Typed Invocation Contexts — Unresolved-question passage on page 15	A Functional Abstraction of Typed Invocation Contexts
TCS-6275	From Partial to Monadic: Combinatory Algebra with Effects — Unresolved-question passage on page 15	From Partial to Monadic: Combinatory Algebra with Effects
TCS-6277	Formalisation of Dependent Type Theory: The Example of CaTT — Explicit open question on PDF page 7	Formalisation of Dependent Type Theory: The Example of CaTT
TCS-6279	Guarded Kleene Algebra with Tests: Coequations, Coinduction, and Completeness — Explicit open question on PDF page 12	Guarded Kleene Algebra with Tests: Coequations, Coinduction, and Completeness
TCS-6283	A Faster Algorithm for Finding Tarski Fixed Points — Explicit open question on PDF page 1	A Faster Algorithm for Finding Tarski Fixed Points
TCS-6284	Safety and Liveness on Finite Words — Unresolved-question passage on page 11	Safety and Liveness on Finite Words
TCS-6296	Synthesis of Computable Regular Functions of Infinite Words — Unresolved-question passage on page 14	Synthesis of Computable Regular Functions of Infinite Words
TCS-6302	From Bisimulation to Traces: The Impact of Parallel Composition on Finite Bases — Explicit open question on PDF page 2	From Bisimulation to Traces: The Impact of Parallel Composition on Finite Bases
TCS-6312	Game-Based Local Model Checking for the Coalgebraic mu-Calculus — Explicit open question on PDF page 1	Game-Based Local Model Checking for the Coalgebraic mu-Calculus
TCS-6314	Good for Games Automata: From Nondeterminism to Alternation — Unresolved-question passage on page 1	Good for Games Automata: From Nondeterminism to Alternation
TCS-6333	Completeness Theorems for Kleene Algebra with Top — Explicit open question on PDF page 4	Completeness Theorems for Kleene Algebra with Top
TCS-6337	Dynamic Cantor Derivative Logic — Unresolved-question passage on page 16	Dynamic Cantor Derivative Logic
TCS-6349	How to Write a Coequation ((Co)algebraic pearls) — Explicit open question on PDF page 7	How to Write a Coequation ((Co)algebraic pearls)
TCS-6351	Model Checking of Robot Gathering — Explicit open question on PDF page 3	Model Checking of Robot Gathering
TCS-6352	Precongruence Formats with Lookahead through Modal Decomposition — Explicit open question on PDF page 2	Precongruence Formats with Lookahead through Modal Decomposition
TCS-6353	Satisfiability and Model Checking for the Logic of Sub-Intervals under the Homogeneity Assumption — Explicit open question on PDF page 2	Satisfiability and Model Checking for the Logic of Sub-Intervals under the Homogeneity Assumption
TCS-6359	On Decidability of Concurrent Kleene Algebra — Explicit open question on PDF page 2	On Decidability of Concurrent Kleene Algebra
TCS-6360	Threshold Constraints with Guarantees for Parity Objectives in Markov Decision Processes — Explicit open question on PDF page 2	Threshold Constraints with Guarantees for Parity Objectives in Markov Decision Processes
TCS-6361	The Confluent Terminating Context-Free Substitutive Rewriting System for the lambda-Calculus with Surjective Pairing and Terminal Type — Explicit open question on PDF page 3	The Confluent Terminating Context-Free Substitutive Rewriting System for the lambda-Calculus with Surjective Pairing and Terminal Type
TCS-6377	Connecting Constructive Notions of Ordinals in Homotopy Type Theory — Unresolved-question passage on page 13	Connecting Constructive Notions of Ordinals in Homotopy Type Theory
TCS-6384	Towards Concept Analysis in Categories: Limit Inferior as Algebra, Limit Superior as Coalgebra — Explicit open question on PDF page 1	Towards Concept Analysis in Categories: Limit Inferior as Algebra, Limit Superior as Coalgebra
TCS-6387	A Fresh Look at the lambda-Calculus (Invited Talk) — Explicit open question on PDF page 7	A Fresh Look at the lambda-Calculus (Invited Talk)
TCS-6389	Reactive Synthesis Without Regret — Explicit open question on PDF page 4	Reactive Synthesis Without Regret
TCS-6390	Temporal Logics with Local Constraints (Invited Talk) — Unresolved-question passage on page 10	Temporal Logics with Local Constraints (Invited Talk)
TCS-6395	Normalization by Evaluation for Typed Weak lambda-Reduction — Explicit open question on PDF page 7	Normalization by Evaluation for Typed Weak lambda-Reduction
TCS-6406	FO Model Checking of Geometric Graphs — Unresolved-question passage on page 9	FO Model Checking of Geometric Graphs
TCS-6408	Slimming down Petri Boxes: Compact Petri Net Models of Control Flows — Explicit open question on PDF page 12	Slimming down Petri Boxes: Compact Petri Net Models of Control Flows
TCS-6418	Tight Bounds For Distributed MST Verification — Explicit open question on PDF page 2	Tight Bounds For Distributed MST Verification
TCS-6442	Parallelism in Soft Linear Logic — Unresolved-question passage on page 16	Parallelism in Soft Linear Logic
